http://www.chicagotribune.com/news/opinion/zorn/ct-perspec-zorn-pritzker-cartoon-reader-konkol-0221-20180220-story.html,180097,67,text/html
http://www.chicagotribune.com/entertainment/movies/ct-black-panther-references-20180220-story.html,248523,71,text/html
http://www.chicagotribune.com/entertainment/music/vonrhein/ct-brownlee-owens-review-ent-0411-20170410-column.html,239188,70,text/html
http://www.chicagotribune.com/topic/entertainment/movies/morgan-freeman-PECLB001807-topic.html,189386,97,text/html
http://www.chicagotribune.com/entertainment/movies/ct-mov-american-folk-rev-0126-20180126-story.html,236159,65,text/html
http://www.chicagotribune.com/entertainment/celebrity/,212032,49,text/html
http://www.chicagotribune.com/redeye/bars/shots-in-the-dark/,272443,122,text/html
http://www.chicagotribune.com/entertainment/ct-george-amal-clooney-donate-to-parkland-march-for-our-lives-20180220-story.html,237797,65,text/html
http://www.chicagotribune.com/business/columnists/ct-ryan-ori-20170315-staff.html,141787,57,text/html
http://www.chicagotribune.com/entertainment/movies/ct-black-panther-advance-tickets-20180131-story.html,232295,62,text/html
http://www.chicagotribune.com/entertainment/movies/sc-mov-1517-to-paris-review-0207-story.html,242739,69,text/html
http://www.chicagotribune.com/business/columnists/ori/ct-biz-google-expansion-chicago-ryan-ori-20180216-story.html,211539,63,text/html
http://www.chicagotribune.com/news/opinion/zorn/ct-time-to-be-retirin-the-folksymeter-20180214-story.html,167811,56,text/html
http://www.chicagotribune.com/entertainment/movies/ct-golden-globe-awards-fashion-photos-20160110-photogallery.html,189033,48,text/html
http://www.chicagotribune.com/suburbs/,362012,177,text/html
http://www.chicagotribune.com/lifestyles/stevens/ct-life-stevens-monday-kids-fed-up-with-shootings-0220-story.html,247720,77,text/html
http://www.chicagotribune.com/topic/business/technology-industry/instagram-ORCRP0017741-topic.html,212286,132,text/html
http://www.chicagotribune.com/news/opinion/zorn/ct-perspec-zorn-podcasting-boom-revolution-audio-0218-20180216-story.html,186788,76,text/html
http://www.chicagotribune.com/entertainment/movies/ct-10-worst-movies-2015-20151217-photogallery.html,188011,51,text/html
http://www.chicagotribune.com/entertainment/movies/la-et-mn-letitia-wright-black-panther-20180216-story.html,233564,65,text/html
http://www.chicagotribune.com/lifestyles/travel/ct-ice-hotels-bars-20180206-photogallery.html,187911,48,text/html
http://www.chicagotribune.com/news/opinion/zorn/ct-perspec-zorn-madigan-hampton-quinn-delay-0216-20180215-story.html,179921,66,text/html
http://www.chicagotribune.com/entertainment/ct-sylvester-stallone-death-hoax-20180220-story_amp.html,65598,32,text/html
http://www.chicagotribune.com/topic/entertainment/movies/sylvester-stallone-PECLB003762-topic.html,190755,95,text/html
http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-josh-sitton-option-declined-20180220-story.html,221745,72,text/html
http://www.chicagotribune.com/news/nationworld/politics/,289691,110,text/html
http://www.chicagotribune.com/news/opinion/zorn/ct-tweet-of-the-week-20180213-htmlstory.html,151479,44,text/html
http://www.chicagotribune.com/entertainment/movies/ct-mov-in-the-fade-rev-0126-20180126-story.html,235530,63,text/html
http://www.chicagotribune.com/classified/realestate/dreamhomes/ct-newconstruction-bucktown-home-19m-20180216-photogallery.html,187619,46,text/html
http://www.chicagotribune.com/entertainment/movies/ct-mov-maze-runner-death-cure-review-0117-story.html,236895,66,text/html
http://www.chicagotribune.com/classified/realestate/dreamhomes/,298366,104,text/html
http://www.chicagotribune.com/entertainment/envelope/,216064,49,text/html
http://www.chicagotribune.com/bluesky/hub/ct-bsi-hub-ellevate-busy-brag-20180208-story.html,174345,61,text/html
http://www.chicagotribune.com/topic/entertainment/betty-white-PECLB003959-topic.html,192631,103,text/html
http://www.chicagotribune.com/news/nationworld/ct-texas-family-murder-death-penalty-20180203-story.html,177098,61,text/html
http://www.chicagotribune.com/sports/football/bears/ct-spt-bears-doug-plank-accident-20180220-story.html,176760,69,text/html
http://www.chicagotribune.com/sports/baseball/cubs/ct-spt-cubs-yu-darvish-batting-practice-20180220-story.html,199477,74,text/html
http://www.chicagotribune.com/entertainment/movies/la-et-mn-golden-globes-2017-red-carpet-pictures-photogallery.html,187324,48,text/html
http://www.chicagotribune.com/entertainment/movies/ct-mov-black-panther-review-0216-story.html,247178,72,text/html
http://www.chicagotribune.com/entertainment/tv/ct-bachelor-arie-luyendyk-jr-home-towns-20180220-story.html,244011,63,text/html
http://www.chicagotribune.com/entertainment/movies/ct-mov-my-friend-dahmer-rev-0119-20180119-story.html,234006,64,text/html
http://www.chicagotribune.com/topic/entertainment/movies/harvey-weinstein-PECLB005319-topic.html,194581,100,text/html
http://www.chicagotribune.com/news/weather/?regionalZipCode=60666,340640,123,text/html
http://www.chicagotribune.com/lifestyles/health/,236438,89,text/html
http://www.trbas.com/jive/prod/common/images/chinews-apple-touch-icon.1q2w3_94554d959ec79959c59a94283f117703.png,1758,0,image/png
http://www.chicagotribune.com/entertainment/movies/ct-mov-small-town-crime-rev-0119-20180119-story.html,237265,67,text/html
http://www.chicagotribune.com/entertainment/movies/ct-box-office-jumanji-20180204-story.html,236009,67,text/html
http://www.chicagotribune.com/entertainment/movies/ct-ent-john-mahoney-tv-movies-0206-story.html,253042,70,text/html
http://www.chicagotribune.com/news/opinion/zorn/ct-smartphones-usher-in-golden-age-podcasts-perspe-20140930-column.html,177692,67,text/html
http://www.chicagotribune.com/news/nationworld/ct-trump-jr-india-poor-20180220-story.html,169658,65,text/html
http://www.chicagotribune.com/bluesky/,311875,157,text/html
http://www.chicagotribune.com/dining/foodfocus/ct-food-chinese-food-chicago-best-craving-gallery-photogallery.html,193368,46,text/html
